Paso_Tiempo,Vehiculos_Activos,Cola_Actual,Velocidad_Min,Velocidad_Max,Velocidad_Promedio,TiempoEspera_Promedio,TiempoPerdido_Promedio,Arrival_Rate
1072.0,73,23,0.0,13.859655465791002,7.445869779591656,5.808219178082192,13.16576454868072,8
1073.0,74,23,0.0,13.943922299323281,7.674215607033128,6.027027027027027,13.388937585089689,8
1074.0,73,22,0.0,14.722905844114399,7.647558959848865,6.410958904109589,13.663899045737619,7
1075.0,74,24,0.0,14.237394324284656,7.467115704722062,6.621621621621622,13.514413247567976,7
1076.0,74,24,0.0,13.829115989711136,7.342672874172385,6.9324324324324325,13.503301184834804,8
1077.0,76,25,0.0,14.05911613690169,7.074796442223428,7.052631578947368,13.577927935380426,8
1078.0,76,26,0.0,13.847428548941389,6.813141515895292,7.368421052631579,13.461486705969804,8
1079.0,76,25,0.0,15.09723098545725,6.8780993185106984,7.697368421052632,13.934950403025509,7
1080.0,77,26,0.0,13.952969248595165,6.763503342546604,7.922077922077922,14.223722080519128,8
1081.0,76,25,0.0,13.768133845426751,6.591991746326279,7.223684210526316,14.456064159284525,7
1082.0,76,25,0.0,14.103277753074332,6.377025693550902,6.473684210526316,14.771261649070942,7
1083.0,75,24,0.0,13.702979169762694,6.343050976113714,5.826666666666667,15.26081349535878,5
1084.0,77,25,0.0,14.598871434027938,5.965508448652561,4.987012987012987,15.189307823709566,6
1085.0,76,23,0.0,14.381817343354449,6.152079593003229,4.447368421052632,15.708511094062604,6
1086.0,75,24,0.0,13.904060823177367,6.156749956360114,3.933333333333333,16.034635681911208,6
1087.0,77,23,0.0,14.271637395270778,6.259811465984333,3.2987012987012987,16.10944240310878,7
1088.0,78,22,0.0,13.783967349655018,6.294383477970397,3.08974358974359,16.20623343801477,8
1089.0,77,18,0.0,13.498202414484695,6.457084599027903,2.6493506493506493,16.790790840876287,8
1090.0,78,19,0.0,13.854042542143725,6.474557040568063,2.217948717948718,17.061807721657424,6
1091.0,76,18,0.0,15.377883443940217,6.406163451161055,1.9473684210526316,17.747813871766226,6
1092.0,78,20,0.0,14.505010442161717,6.392515197288857,1.8846153846153846,17.78071460882693,7
1093.0,77,18,0.0,14.649226106638805,6.603748085528639,1.7272727272727273,18.359553126660096,5
1094.0,77,18,0.0,15.047189011057624,6.73470438105782,1.5974025974025974,18.842634665377677,3
1095.0,77,16,0.0,13.880965481121809,6.743768294601157,1.5064935064935066,19.331475488938835,3
1096.0,80,18,0.0,14.937816936574661,6.656570686433722,1.45,19.066362469546373,5
1097.0,78,15,0.0,14.103610490221316,6.639792056939162,1.5384615384615385,19.880617447557558,5
1098.0,78,16,0.0,14.367055689572142,6.839992851155657,1.6666666666666667,20.366686822928806,3
1099.0,76,14,0.0,14.787115486130768,6.5736411032536,1.75,21.10046424037189,3
1100.0,76,16,0.0,14.902261659717905,6.531290535031829,1.9078947368421053,21.602074279727926,3
1101.0,75,17,0.0,15.168432953633154,6.363132115088477,2.0,22.132669755213026,4
1102.0,75,17,0.0,15.07308624664014,6.161756692052731,2.12,22.575116636101082,2
1103.0,74,17,0.0,13.896441520491734,6.028597229795882,2.310810810810811,23.325654900160163,2
1104.0,75,17,0.0,14.155051775517498,6.101886178738172,2.44,23.537779913178817,3
1105.0,78,19,0.0,15.342012502610855,6.060580290625387,2.551282051282051,23.132936260536276,6
1106.0,78,16,0.0,15.778974446080795,6.3803597694050715,2.6923076923076925,23.648376868432592,6
1107.0,81,20,0.0,15.755321914152413,6.467314492358355,2.753086419753086,23.239062916468672,8
1108.0,81,18,0.0,15.588656899783931,6.553924096409219,2.962962962962963,23.74032327581784,7
1109.0,81,18,0.0,15.825131220216102,6.891994742609121,3.185185185185185,24.21204142496662,7
