step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J11_stopped,J11_accumulated_waiting_time,J11_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
925.0,9,38.0,0.6333333333333333,7.941352855622625,9,108.0,0.5224150778102371,9,108.0
930.0,7,28.0,0.45901639344262296,7.8918849572868925,7,91.0,0.4820079852835739,7,91.0
935.0,9,23.0,0.38333333333333336,6.8166113915614925,9,94.0,0.3957012641107332,9,94.0
940.0,9,37.0,0.5873015873015873,6.492311034504344,9,109.0,0.3333842267398249,9,109.0
945.0,13,40.0,0.6349206349206349,6.621120149751442,13,131.0,0.3616429749943691,13,131.0
950.0,10,38.0,0.6229508196721312,7.105654746669757,10,122.0,0.37348116184829117,10,122.0
955.0,10,32.0,0.5161290322580645,7.027057355983659,10,133.0,0.3547571802336474,10,133.0
960.0,10,31.0,0.5254237288135594,6.65209875692399,10,137.0,0.31976616920214906,10,137.0
965.0,10,29.0,0.5,6.03343218357267,10,155.0,0.26825273614189427,10,155.0
970.0,10,28.0,0.4666666666666667,6.373650090140393,10,157.0,0.29273471385138916,10,157.0
975.0,10,26.0,0.43333333333333335,6.960023337332796,10,164.0,0.3757686281011801,10,164.0
980.0,9,26.0,0.4262295081967213,7.232014073772373,9,145.0,0.39161992895622677,9,145.0
985.0,11,30.0,0.5,7.46782011307373,11,160.0,0.4347407048143882,11,160.0
990.0,8,35.0,0.5833333333333334,7.672416297303182,8,146.0,0.4142318960326511,8,146.0
995.0,13,39.0,0.6190476190476191,6.699100350813309,13,131.0,0.3302824330563317,13,131.0
1000.0,11,44.0,0.7213114754098361,6.703628037548539,11,145.0,0.3601091478860972,11,145.0
1005.0,10,35.0,0.5555555555555556,6.989461294751517,10,144.0,0.3928500274323422,10,144.0
1010.0,8,34.0,0.5666666666666667,7.1661087924589175,8,142.0,0.41100196273839507,8,142.0
1015.0,9,30.0,0.5084745762711864,6.709386967115847,9,151.0,0.3921244507593656,9,151.0
1020.0,9,41.0,0.6307692307692307,6.783569707670311,9,139.0,0.37380239773371216,9,139.0
1025.0,15,41.0,0.6212121212121212,6.343669456123802,15,161.0,0.360499658742609,15,161.0
1030.0,13,51.0,0.7391304347826086,6.691065946276039,13,173.0,0.38165822700203295,13,173.0
1035.0,11,36.0,0.5142857142857142,6.621661883852656,11,187.0,0.41283405691646335,11,187.0
1040.0,9,28.0,0.3783783783783784,7.237880733325184,9,160.0,0.44197729481169984,9,160.0
1045.0,10,31.0,0.40789473684210525,6.76473722301214,10,172.0,0.4024280557832609,10,172.0
1050.0,14,40.0,0.5,6.294723857382334,14,158.0,0.3329335140130061,14,158.0
1055.0,11,45.0,0.5844155844155844,5.731000406020389,11,184.0,0.3133844835724854,11,184.0
1060.0,12,41.0,0.5,6.043382146214141,12,175.0,0.3208312505992463,12,175.0
1065.0,10,25.0,0.30864197530864196,5.803817204112248,10,187.0,0.3264421693141012,10,187.0
1070.0,11,35.0,0.4117647058823529,5.753116521482208,11,174.0,0.31534103328220014,11,174.0
1075.0,9,25.0,0.28735632183908044,5.6870660463866605,9,194.0,0.326932947977458,9,194.0
1080.0,11,35.0,0.38461538461538464,5.5322468277624495,11,193.0,0.2999890337794783,11,193.0
1085.0,11,35.0,0.3804347826086957,5.246067648162266,11,194.0,0.2924656973958649,11,194.0
1090.0,14,39.0,0.4105263157894737,5.525212460145799,14,185.0,0.30073522605233793,14,185.0
1095.0,13,35.0,0.3684210526315789,5.136681646018678,13,213.0,0.25573201582041166,13,213.0
1100.0,12,39.0,0.42391304347826086,4.905097554821715,12,218.0,0.23181019246777546,12,218.0
1105.0,16,39.0,0.40625,4.118915965771901,16,247.0,0.17045187146008062,16,247.0
1110.0,15,49.0,0.5104166666666666,4.376891866177551,15,261.0,0.21152585297964133,15,261.0
1115.0,16,49.0,0.5,4.532215597555335,16,266.0,0.235171559022512,16,266.0
1120.0,18,62.0,0.6262626262626263,4.323775881228864,18,303.0,0.2282335106726165,18,303.0
1125.0,16,49.0,0.5,4.05554693207161,16,319.0,0.21562108339629757,16,319.0
1130.0,13,40.0,0.40816326530612246,4.293387906074331,13,279.0,0.19196360836771875,13,279.0
1135.0,11,33.0,0.33,4.09641338860453,11,295.0,0.18649293140803444,11,295.0
1140.0,11,34.0,0.3469387755102041,4.431330294475652,11,289.0,0.18897207250148151,11,289.0
1145.0,9,26.0,0.26262626262626265,4.2296670695660925,9,288.0,0.17214383298912914,9,288.0
1150.0,12,33.0,0.336734693877551,4.454426892922805,12,268.0,0.1976247592334974,12,268.0
1155.0,12,33.0,0.34375,3.9371994069900484,12,284.0,0.16749828129955538,12,284.0
1160.0,11,42.0,0.4421052631578947,4.327134956523909,11,246.0,0.18107794744389455,11,246.0
1165.0,9,31.0,0.31313131313131315,4.506363383447809,9,253.0,0.2195531414640272,9,253.0
1170.0,12,29.0,0.2815533980582524,4.802581667829288,12,257.0,0.23874147891975822,12,257.0
1175.0,11,26.0,0.2524271844660194,4.6293441725179,11,255.0,0.23775460870778795,11,255.0
